AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_012769.1	238866918	Eulemur fulvus mayottensis 	17118	Eulemur fulvus mayottensis	27680
NC_012770.1	238866932	Elaphe poryphyracea 	17167	Oreocryptophis porphyraceus	341696
NC_012771.1	238866946	Eulemur macaco macaco 	17149	Eulemur macaco macaco	30603
NC_012772.1	238908453	Platalea leucorodia 	16715	Platalea leucorodia	257867
NC_012773.1	238866960	Varecia variegata variegata 	16965	Varecia variegata variegata	87289
NC_012774.1	238866974	Carlito syrichta 	17004	Carlito syrichta	1868482
NC_012816.1	240266340	Thermophis zhaoermii 	17322	Thermophis zhaoermii	576855
NC_012817.1	240266354	Laccotrephes robustus 	15321	Laccotrephes robustus	575834
NC_012819.1	240266368	Enithares tibialis 	15262	Enithares tibialis	575841
NC_012821.1	240266396	Cephalothrix simula	16296	Cephalothrix simula	187810
NC_012822.1	240266410	Helotrephes sp.	15130	Helotrephes sp. NKMT027	1320099
NC_012823.1	240266424	Valentia hoffmanni 	15625	Valentia hoffmanni	575843
NC_012833.1	242912957	Trionyx triunguis 	16590	Trionyx triunguis	101491
NC_012835.1	240266556	Lycorma delicatula 	15410	Lycorma delicatula	130591
NC_012838.1	240266730	Nerthra indica 	16079	Nerthra indica	1249914
NC_012840.1	240266612	Doryteuthis opalescens 	17387	Doryteuthis opalescens	1051066
NC_012841.1	240266626	Aquarius paludum 	15380	Aquarius paludum	95691
NC_012842.1	240266640	Hydrometra greeni 	15416	Hydrometra greeni	1492928
NC_012843.1	240266654	Cygnus atratus 	16748	Cygnus atratus	8868
NC_012844.1	240266668	Dendrocygna javanica 	16753	Dendrocygna javanica	60182
NC_012845.1	240266682	Ilyocoris cimicoides 	15209	Ilyocoris cimicoides	280203
NC_012888.1	242543728	Stictopleurus subviridis 	15319	Stictopleurus subviridis	319428
NC_012889.1	242610058	Lineus viridis	15388	Lineus viridis	56195
NC_012895.1	242610516	Lophura nycthemera 	16680	Lophura nycthemera	9046
NC_012897.1	242616507	Pavo muticus 	16698	Pavo muticus	9050
NC_012899.1	242623193	Oncomelania hupensis hupensis	15186	Oncomelania hupensis hupensis	111462
NC_012900.1	242624216	Polyplectron bicalcaratum 	16702	Polyplectron bicalcaratum	9059
NC_012901.1	242624230	Blattella germanica 	15025	Blattella germanica	6973
NC_012902.2	317046236	Hemidactylus frenatus 	16891	Hemidactylus frenatus	47729
NC_013032.1	254798853	Metacrangonyx longipes 	14113	Metacrangonyx longipes	510302
NC_013068.1	255506340	Tscherskia triton 	16488	Tscherskia triton	329627
NC_013070.1	255506410	Psacothea hilaris	15856	Psacothea hilaris	157325
NC_013146.1	256427285	Threskiornis aethiopicus 	16960	Threskiornis aethiopicus	100858
NC_013180.1	256985280	Neopanorpa pulchra 	15531	Neopanorpa pulchra	557178
NC_013184.1	256985336	Dermatophagoides farinae	14266	Dermatophagoides farinae	6954
NC_013185.1	256985350	Ramulus hainanense 	15590	Ramulus hainanense	556494
NC_013187.1	256985378	Oncomelania hupensis robertsoni	15191	Oncomelania hupensis robertsoni	105595
NC_013238.1	258649392	Evania appendigaster 	17817	Evania appendigaster	27486
NC_013239.1	258649406	Oxymeris dimidiata	16513	Oxymeris dimidiata	1076716
NC_013240.1	258649420	Schistocerca gregaria gregaria 	15625	Schistocerca gregaria gregaria	670319
NC_013241.1	258649434	Bivetiella cancellata	16648	Bivetiella cancellata	543397
NC_013242.1	258649448	Fusiturris similis	15595	Fusiturris similis	543403
NC_013243.1	258649462	Conus borgesi	15536	Conus borgesi	1437124
NC_013245.1	258649490	Cymbium olla	15375	Cymbium olla	543401
NC_013246.1	258649504	Charybdis japonica 	15738	Charybdis japonica	80839
NC_013247.1	258649518	Monoplex parthenopeus	15270	Monoplex parthenopeus	543398
NC_013248.1	258649532	Tritia reticulatus	15271	Tritia reticulata	1934738
NC_013249.1	258649546	Macrogyrus oblongus	16643	Macrogyrus oblongus	528226
NC_013250.1	258649560	Bolinus brandaris	15380	Bolinus brandaris	179646
NC_013251.1	258649574	Mongoloraphidia harmandi 	16006	Mongoloraphidia harmandi	633873
NC_013252.1	258650138	Rhopaea magnicornis	17522	Rhopaea magnicornis	272071
NC_013254.1	258649600	Mordella atrata	15540	Mordella atrata	633874
NC_013256.1	258649614	Sialis hamata 	15608	Sialis hamata	173823
NC_013257.1	258649628	Ditaxis biseriata 	16416	Ditaxis biseriata	560959
NC_013272.1	260150943	Halyomorpha halys 	16518	Halyomorpha halys	286706
NC_013274.1	260150957	Diatraea saccharalis 	15490	Diatraea saccharalis	40085
NC_013276.1	260150985	Mesocricetus auratus 	16264	Mesocricetus auratus	10036
NC_013432.1	261866651	Parastichopus nigripunctatus	16112	Parastichopus nigripunctatus	683134
NC_013480.1	264681170	Xenograpsus testudinatus 	15798	Xenograpsus testudinatus	533011
NC_013481.1	264681184	Micrurus fulvius 	17506	Micrurus fulvius	8637
NC_013483.2	291165484	Pycnonotus taivanus 	16923	Pycnonotus taivanus	493818
NC_013554.1	270267294	Adelium sp.	16449	Adelium sp. NCS-2009	590155
NC_013558.1	270267350	Vicugna vicugna 	16084	Vicugna vicugna	9843
NC_013563.1	270267420	Proedromys liangshanensis 	16296	Mictomicrotus liangshanensis	3371117
NC_013571.1	270267536	Eothenomys chinensis 	16362	Anteliomys chinensis	3370983
NC_013573.1	270267564	Dendronephthya gigantea	18842	Dendronephthya gigantea	151771
NC_013576.1	270267607	Chauliognathus opacus	14893	Chauliognathus opacus	528223
NC_013578.1	270267635	Lucanus mazama	15261	Lucanus mazama	590157
NC_013580.1	270267663	Acmaeodera sp.	16217	Acmaeodera sp. NCS-2009	590154
NC_013582.1	270267691	Apatides fortis	16171	Apatides fortis	590156
NC_013619.1	280978293	Tragopan caboti 	16727	Tragopan caboti	30407
NC_013658.1	281428770	Quadrula quadrula	16033	Quadrula quadrula	52372
NC_013659.1	281428784	Venustaconcha ellipsiformis	17174	Venustaconcha ellipsiformis	301928
NC_013661.1	281428816	Pyganodon grandis	15848	Pyganodon grandis	96932
NC_013706.1	283099275	Laodelphax striatellus 	16513	Laodelphax striatellus	195883
NC_013708.1	283099289	Haliotis tuberculata tuberculata	16521	Haliotis tuberculata tuberculata	454124
NC_013713.1	283099345	Gandalfus yunohana 	15567	Gandalfus yunohana	585898
NC_013751.1	284177699	Naemorhedus caudatus 	16519	Naemorhedus caudatus	37173
NC_013753.1	284177727	Moschus moschiferus 	16351	Moschus moschiferus	68415
NC_013762.1	284794687	Hynobius guabangshanensis 	16408	Hynobius guabangshanensis	412855
NC_013805.1	288900664	Arcyptera coreana 	15783	Arcyptera coreana	710733
NC_013822.1	288903297	Siphlonurus immanis 	15529	Siphlonurus immanis	590132
NC_013825.1	288903324	Hynobius yangi 	16424	Hynobius yangi	586894
NC_013833.1	288903436	Tricula hortensis	15179	Tricula hortensis	227356
NC_013834.1	288903450	Cervus nippon hortulorum 	16434	Cervus nippon hortulorum	92866
NC_013835.1	288903464	Prumna arctica 	15628	Prumna arctica	614657
NC_013836.1	288903478	Cervus elaphus xanthopygus 	16416	Cervus elaphus xanthopygus	9865
NC_013840.1	288903528	Cervus elaphus yarkandensis 	16351	Cervus hanglu yarkandensis	84702
NC_013841.1	288903542	Palea steindachneri 	17243	Palea steindachneri	161718
NC_013846.1	288904161	Chaetoderma nitidulum	21008	Chaetoderma nitidulum	256131
NC_013877.1	289183189	Balanoglossus clavigerus	15710	Balanoglossus clavigerus	560604
NC_013878.1	289183203	Astrospartus mediterraneus	16238	Astrospartus mediterraneus	691888
NC_013881.1	289183245	Echinocardium cordatum	15767	Echinocardium cordatum	39298
NC_013884.1	289183287	Holothuria forskali	15841	Holothuria forskali	72674
NC_013932.1	290967645	Hypoderma lineatum 	16354	Hypoderma lineatum	7389
NC_013934.1	290967680	Platevindex mortoni	13991	Platevindex mortoni	637517
NC_013975.1	291612232	Hypsiglena jani texana 	17203	Hypsiglena jani texana	509071
NC_013976.1	291612246	Eophreatoicus sp.	14994	Eophreatoicus sp. 14 FK-2009	622658
NC_013977.1	291612260	Hypsiglena chlorophaea chlorophaea 	17209	Hypsiglena chlorophaea chlorophaea	509065
NC_013978.1	291612274	Columba livia 	17229	Columba livia	8932
NC_013979.1	291612288	Lophophorus lhuysii 	16712	Lophophorus lhuysii	228248
NC_013980.1	291612302	Hypsiglena ochrorhyncha ochrorhyncha 	17208	Hypsiglena ochrorhyncha ochrorhyncha	509076
NC_013981.1	291612316	Pseudoleptodeira latifasciata 	18329	Pseudoleptodeira latifasciata	427734
NC_013982.1	291612330	Hypsiglena sp.	17205	Hypsiglena sp. DGM-2008	533186
NC_013983.1	291612344	Hypsiglena ochrorhyncha nuchalata 	17207	Hypsiglena ochrorhyncha nuchalata	427719
NC_013984.1	291612358	Hypsiglena ochrorhyncha klauberi 	17205	Hypsiglena ochrorhyncha klauberi	509074
NC_013985.1	291612372	Sibon nebulatus 	22887	Sibon nebulatus	211651
NC_013987.1	291612386	Hypsiglena slevini 	17197	Hypsiglena slevini	509078
NC_013988.1	291612400	Imantodes cenchoa 	22144	Imantodes cenchoa	121343
NC_013989.1	291612414	Hypsiglena chlorophaea deserticola 	17209	Hypsiglena chlorophaea deserticola	427717
NC_013990.1	291612428	Leptodeira septentrionalis polysticta 	23038	Leptodeira polysticta	1431682
NC_013992.1	291612442	Hypsiglena torquata 	17203	Hypsiglena torquata	46305
NC_013993.1	292606408	Homo sp. Altai 	16570	Homo sapiens subsp. 'Denisova'	741158
NC_013996.1	292486447	Bos primigenius 	16338	Bos primigenius	9909
NC_014042.1	295065480	Hylobates agilis 	16500	Hylobates agilis	9579
NC_014044.1	295065495	Bison bonasus 	16326	Bison bonasus	9902
NC_014045.1	295065510	Hylobates pileatus 	16502	Hylobates pileatus	9589
NC_014046.1	295065524	Otis tarda 	16849	Otis tarda	73107
NC_014047.1	295065538	Symphalangus syndactylus 	16516	Symphalangus syndactylus	9590
NC_014048.1	295065552	Carettochelys insculpta 	16439	Carettochelys insculpta	44489
NC_014051.1	295065580	Nomascus siki 	16476	Nomascus siki	9586
NC_014053.1	295065608	Parnassius bremeri 	15389	Parnassius bremeri	213924
NC_014054.1	295065622	Apalone ferox 	16866	Apalone ferox	100213
NC_014055.1	295065636	Papilio maraho 	16094	Papilio maraho	501396
NC_014058.1	295065650	Hyphantria cunea 	15481	Hyphantria cunea	39466
NC_014102.1	295442698	Cuora galbinifrons 	17244	Cuora galbinifrons	204968
NC_014174.1	296940223	Brookesia decaryi 	17324	Brookesia decaryi	587619
NC_014176.1	296940237	Trioceros melleri 	16832	Trioceros melleri	179915
NC_014178.1	296940265	Hydrosaurus amboinensis 	16129	Hydrosaurus amboinensis	588074
NC_014179.1	296940279	Leiolepis guttata 	16552	Leiolepis guttata	181671
NC_014182.1	298200336	Uromastyx benti 	16380	Uromastyx benti	236742
NC_014272.1	299827774	Cotesia vestalis 	15543	Cotesia vestalis	217443
NC_014273.1	299827788	Opisthopatus cinctipes 	13673	Opisthopatus cinctipes	574546
NC_014274.1	299827802	Eupolyphaga sinensis 	15553	Eupolyphaga sinensis	367774
NC_014278.1	299828950	Spathius agrili 	15425	Spathius agrili	314331
NC_014283.1	299829005	Liriomyza trifolii 	16141	Liriomyza trifolii	198433
NC_014294.1	299829144	Spilonota lechriaspis 	15368	Spilonota lechriaspis	768146
NC_014339.1	301353245	Panulirus stimpsoni 	15677	Panulirus stimpsoni	71578
NC_014341.1	301353259	Pseudopodoces humilis 	16809	Pseudopodoces humilis	181119
NC_014342.1	301353273	Oratosquilla oratoria 	15783	Oratosquilla oratoria	337810
NC_014347.1	301353317	Panonychus citri	13075	Panonychus citri	50023
NC_014349.1	301353420	Gomphocerippus rufus 	15598	Gomphocerippus rufus	58560
NC_014399.1	302632624	Tetranychus cinnabarinus	13092	Tetranychus cinnabarinus	93129
NC_014401.1	302632652	Cuora pani 	16922	Cuora pani	176193
NC_014402.1	302632666	Bactrocera minax 	16043	Bactrocera minax	104690
NC_014403.1	302632680	Amalda northlandica	15354	Amalda northlandica	698013
NC_014449.1	304322824	Euchorthippus fusigeniculatus 	15772	Euchorthippus fusigeniculatus	868577
NC_014450.1	304322838	Mekongiana xiangchengensis 	15567	Mekongiana xiangchengensis	868576
NC_014451.1	304322852	Mekongiella xizangensis 	15885	Mekongiella xizangensis	868578
NC_014452.2	332676757	Stichopus sp.	16257	Stichopus sp. SF-2010	871532
NC_014453.1	304322880	Lepilemur hubbardorum 	16854	Lepilemur hubbardi	756882
NC_014454.1	304322894	Stichopus horrens	16257	Stichopus horrens	566292
NC_014455.1	304322908	Sturnus sericeus 	16823	Spodiopsar sericeus	3151063
NC_014488.1	306960090	Ellipes minuta 	15451	Ellipes minuta	241046
NC_014490.1	306960135	Xyleus modestus 	15723	Xyleus modestus	747044
NC_014491.1	306960149	Physemacris variolosa 	17004	Physemacris variolosa	62778
NC_014492.1	306960163	Caprella mutica 	15427	Caprella mutica	380747
NC_014493.1	306960177	Euphaea formosa 	15700	Euphaea formosa	476664
NC_014568.1	308745734	Ambystoma barbouri 	16365	Ambystoma barbouri	238860
NC_014571.1	308745748	Ambystoma texanum 	16367	Ambystoma texanum	8304
NC_014572.1	308745762	Ambystoma unisexual	16367	Ambystoma unisexual lineage LJJJ	436160
NC_014574.1	308745776	Culex quinquefasciatus	15587	Culex quinquefasciatus	7176
NC_014577.1	308745804	Kinosternon leucostomum 	16559	Kinosternon leucostomum	641010
NC_014578.1	308745818	Symsagittifera roscoffensis 	14803	Symsagittifera roscoffensis	84072
NC_014580.1	308745844	Dendropoma gregarium	15641	Dendropoma gregarium	169306
NC_014581.1	308745858	Hoplobatrachus tigerinus 	20462	Hoplobatrachus tigerinus	103373
NC_014583.1	308745872	Ceraesignum maximum	15578	Ceraesignum maximum	1522080
NC_014584.1	308745886	Euphlyctis hexadactylus 	20280	Phrynoderma hexadactylum	2927596
NC_014587.1	308745928	Hipparchia autonoe 	15489	Hipparchia autonoe	596577
NC_014588.1	308745942	Thylacodes squamigerus	15544	Thylacodes squamigerus	766170
NC_014610.1	309259966	Thrinchus schrenkii 	15672	Thrinchus schrenkii	460824
NC_014611.1	309259980	Bactrocera tryoni 	15925	Bactrocera tryoni	59916
NC_014669.1	312233080	Solenopsis geminata 	15552	Solenopsis geminata	121131
NC_014670.1	312233094	Crocodylus mindorensis 	16939	Crocodylus mindorensis	184236
NC_014672.1	312233122	Solenopsis invicta 	15549	Solenopsis invicta	13686
NC_014677.1	312233150	Solenopsis richteri 	15560	Solenopsis richteri	30203
NC_014683.1	312233236	Unionicola parkeri	14734	Unionicola parkeri	350891
NC_014685.1	312233265	Occidozyga martensii 	18321	Occidozyga martensii	146711
NC_014687.1	312233293	Caprella scaura 	15079	Caprella scaura	703580
NC_014691.1	312233349	Leiopelma archeyi 	16593	Leiopelma archeyi	118230
NC_014692.1	312233363	Sus scrofa taiwanensis 	16480	Sus scrofa taivanus	310261
NC_014695.1	313199763	Phraortes illepidus 	16456	Phraortes illepidus	590990
NC_014700.1	312233423	Opilio parietinus	15400	Opilio parietinus	121214
NC_014701.1	312233437	Rucervus eldi 	16357	Rucervus eldii	1088090
NC_014702.1	312233451	Ramulus irregulariterdentatus 	16633	Ramulus mikado	2823491
NC_014703.1	312233465	Cervus elaphus songaricus 	16419	Cervus canadensis songaricus	84701
NC_014704.1	312233479	Exorista sorbillans 	14960	Exorista sorbillans	191189
NC_014705.1	312233493	Phraortes sp.	16867	Phraortes sp. Iriomote Island	590991
NC_014706.1	312233507	Crocodylus palustris 	17052	Crocodylus palustris	184238
NC_014769.1	313768461	Cuora amboinensis 	16708	Cuora amboinensis	74909
NC_014770.1	313768475	Panthera tigris amoyensis 	17001	Panthera tigris amoyensis	253258
NC_014806.1	315270918	Grapholita molesta 	15717	Grapholita molesta	192188
NC_014848.1	317134319	Hypsibius dujardini 	15169	Hypsibius dujardini	232323
NC_014850.1	317134333	Oscarella microlobata	20368	Oscarella microlobata	764031
NC_014854.1	317134262	Panulirus ornatus 	16105	Panulirus ornatus	150431
NC_014856.1	317097058	Oscarella viridis	20440	Oscarella viridis	764033
NC_014863.1	317134132	Oscarella lobularis	20260	Oscarella lobularis	121494
NC_014865.1	317097187	Paranemertes cf. peregrina	14558	Paranemertes cf. peregrina SCS-2010	743461
NC_014869.1	317097249	Cephalothrix sp.	15800	Cephalothrix sp. SCS-2010	743460
NC_014875.1	317097265	Procapra przewalskii 	16548	Procapra przewalskii	157668
NC_014879.1	317097312	Podoces hendersoni 	16867	Podoces hendersoni	257846
NC_014883.1	317097358	Alpheus distinguendus	15700	Alpheus distinguendus	674293
NC_014886.1	317097405	Oscarella malakhovi	20332	Oscarella malakhovi	908211
NC_014887.1	317097421	Acrida cinerea 	15599	Acrida cinerea	244713
NC_014888.1	317097438	Oscarella tuberculata	20262	Oscarella tuberculata	252962
NC_014891.1	317097457	Locusta migratoria manilensis 	15895	Locusta migratoria manilensis	229990
NC_015073.1	322422336	Macrobrachium nipponense 	15806	Macrobrachium nipponense	159736
NC_015075.1	322422364	Pristomyrmex punctatus 	16180	Pristomyrmex punctatus	507543
NC_015079.1	322422420	Culex pipiens pipiens	14856	Culex pipiens pipiens	38569
NC_015085.1	322422478	Aceros waldeni 	21657	Rhabdotorrhinus waldeni	3151048
NC_015087.1	322422507	Penelopides panini 	22737	Penelopides panini	175834
NC_015088.1	322422522	Aplysia dactylomela	14128	Aplysia dactylomela	144766
NC_015091.1	322422564	Berthellina sp.	15688	Berthellina sp. TLT-2006	407122
NC_015093.1	322422592	Chrysoperla nipponensis 	16057	Chrysoperla nipponensis	413239
NC_015095.1	322422620	Apochrysa matsumurae 	16214	Apochrysa matsumurae	417555
NC_015096.1	322422634	Chromodoris magnifica	14446	Chromodoris magnifica	262608
NC_015106.1	322422743	Micromelo undata	14160	Micromelo undatus	340426
NC_015110.1	322422798	Hyriopsis schlegelii	15939	Sinohyriopsis schlegelii	2706150
NC_015111.1	322422812	Notodoris gardineri	14424	Notodoris gardineri	407123
NC_015112.1	322422826	Heterocephalus glaber	16386	Heterocephalus glaber	10181
NC_015118.1	322830690	Bittacus pilicornis 	15842	Bittacus pilicornis	172808
NC_015234.1	326535895	Emberiza tristrami 	16789	Emberiza tristrami	267980
NC_015235.1	326535909	Crocodylus moreletii 	16827	Crocodylus moreletii	184237
NC_015238.2	328686347	Crocodylus johnsoni 	16851	Crocodylus johnstoni	184234
NC_015243.1	326536021	Microtus fortis calamorum 	16310	Alexandromys fortis calamorum	3241090
NC_015305.1	326909330	Rana ishikawae 	21020	Odorrana ishikawae	310659
NC_015309.1	327179828	Placozoan sp. 'Shirahama'	36676	Placozoan sp. 'Shirahama'	702324
NC_015310.1	327179844	Unio pictorum	15760	Unio pictorum	55837
NC_015342.1	327492625	Megacopta cribraria 	15647	Megacopta cribraria	299257
NC_015406.1	330339527	Corallium konojoi	18969	Pleurocorallium konojoi	2518304
NC_015476.1	331746775	Margaritifera falcata	16121	Margaritifera falcata	52361
NC_015477.1	331746849	Utterbackia peninsularis	16803	Utterbackia peninsularis	872316
NC_015478.1	331746864	Gomphocerus sibiricus tibetanus 	15571	Gomphocerus sibiricus tibetanus	369698
NC_015479.1	331746878	Utterbackia imbecillis	16103	Utterbackia imbecillis	52383
NC_015481.1	331746907	Lasmigona compressa	15903	Lasmigona compressa	85051
NC_015482.1	331746922	Anas formosa 	16594	Sibirionetta formosa	56278
NC_015483.1	331746936	Toxolasma parvus	15949	Toxolasma parvum	227614
NC_015484.1	331746951	Plecotus auritus 	16900	Plecotus auritus	61862
NC_015526.1	333236109	Phasianus colchicus 	16692	Phasianus colchicus	9054
NC_015537.1	333236263	Apatura metis 	15236	Apatura metis	642990
NC_015607.1	334362014	Homarus americanus 	16432	Homarus americanus	6706
NC_015609.1	334701684	Libelloides macaronius 	15890	Libelloides macaronius	146496
NC_015612.1	334362128	Chilo suppressalis 	15395	Chilo suppressalis	168631
NC_015615.1	334362170	Hymenochirus boettgeri 	18007	Hymenochirus boettgeri	247094
NC_015617.1	334362184	Pipa carvalhoi 	19534	Pipa carvalhoi	191480
NC_015618.1	334362198	Pseudhymenochirus merlini 	18029	Pseudhymenochirus merlini	864177
NC_015620.1	334362212	Rhinophrynus dorsalis 	17299	Rhinophrynus dorsalis	43566
NC_015624.1	334362226	Locusta migratoria tibetensis 	15568	Locusta migratoria tibetensis	238696
