AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_034872.1	1199863375	Diplostephium cajamarquillense	152070	Diplostephium cajamarquillense	1716003
NC_034873.1	1199892085	Diplostephium phylicoides	152172	Linochilus phylicoides	587516
NC_034874.1	1199892171	Diplostephium eriophorum	151802	Linochilus eriophorus	1716011
NC_034875.1	1199892257	Diplostephium glutinosum	152229	Linochilus glutinosus	1716013
NC_034876.1	1199892343	Diplostephium antioquense	152027	Linochilus antioquensis	1716000
NC_034877.1	1199892429	Laennecia sophiifolia	151899	Laennecia sophiifolia	72947
NC_034878.1	1199892515	Diplostephium lacunosum	152247	Linochilus lacunosus	587514
NC_034879.1	1199892601	Diplostephium costaricense	152048	Linochilus costaricensis	1716008
NC_034880.1	1199892687	Diplostephium espinosae	152091	Diplostephium espinosae	587506
NC_034881.1	1199892773	Diplostephium crypteriophyllum	151665	Diplostephium crypteriophyllum	1716009
NC_034882.1	1199863461	Diplostephium azureum	152124	Diplostephium azureum	587501
NC_034883.1	1199863547	Diplostephium foliosissimum	152260	Diplostephium foliosissimum	587508
NC_034884.1	1199863633	Hinterhubera ericoides	150711	Hinterhubera ericoides	382006
NC_034885.1	1199892859	Diplostephium romeroi	152275	Linochilus romeroi	587519
NC_034886.1	1199863719	Diplostephium cayambense	151206	Linochilus cayambensis	587503
NC_034887.1	1199892945	Diplostephium venezuelense	152173	Linochilus venezuelensis	587525
NC_034888.1	1199863805	Floscaldasia hypsophila	152200	Floscaldasia hypsophila	381997
NC_034889.1	1199893031	Westoniella kohkemperi	151824	Westoniella kohkemperi	382052
NC_034890.1	1199863891	Parastrephia quadrangularis	152427	Parastrephia quadrangularis	382038
NC_034891.1	1199893117	Diplostephium empetrifolium	152461	Diplostephium empetrifolium	1716010
NC_034892.1	1199893203	Diplostephium schultzii	152252	Linochilus schultzii	587521
NC_034893.1	1199893289	Diplostephium frontinense	152365	Linochilus frontinensis	1716012
NC_034894.1	1199863977	Diplostephium jaramilloi	151879	Linochilus jaramilloi	587513
NC_034895.1	1199893375	Diplostephium inesianum	152328	Linochilus inesianus	587512
NC_034896.1	1199864063	Diplostephium heterophyllum	152223	Linochilus heterophyllus	587511
NC_034897.1	1199864149	Diplostephium camargoanum	152249	Linochilus camargoanus	1716005
NC_034898.1	1199893461	Aztecaster matudae	151925	Aztecaster matudae	381977
NC_034899.1	1199893547	Diplostephium coriaceum	152290	Linochilus coriaceus	1716007
NC_034900.1	1199893633	Diplostephium rosmarinifolium	152216	Linochilus rosmarinifolius	587520
NC_034901.1	1199893719	Diplostephium goodspeedii	152006	Diplostephium goodspeedii	1716015
NC_034902.1	1199893805	Diplostephium apiculatum	152277	Linochilus apiculatus	1716001
NC_034903.1	1199864235	Diplostephium ochraceum	151555	Linochilus ochraceus	587515
NC_034908.1	1199893974	Schisandra chinensis 	146859	Schisandra chinensis	50507
NC_034909.1	1199894056	Pyrus pashia	160153	Pyrus pashia	470525
NC_034910.1	1199894141	Carpinus tientaiensis 	160104	Carpinus tientaiensis	176861
NC_034913.1	1199894227	Actinidia arguta 	156484	Actinidia arguta	64478
NC_034914.1	1199894312	Actinidia eriantha 	156964	Actinidia eriantha	165200
NC_034915.1	1199894397	Actinidia kolomikta 	157425	Actinidia kolomikta	165710
NC_034925.1	1199894608	Phoebe chekiangensis 	152849	Phoebe chekiangensis	610235
NC_034926.1	1199864335	Phoebe bournei 	152853	Phoebe bournei	460784
NC_034935.1	1199895002	Hydrangea hydrangeoides 	157434	Hydrangea hydrangeoides	60130
NC_034936.1	1199864431	Hydrangea petiolaris 	157692	Hydrangea petiolaris	349476
NC_034940.1	1199895119	Callitris rhomboidea 	121117	Callitris rhomboidea	13383
NC_034942.1	1199895284	Dacrycarpus imbricatus 	133811	Dacrycarpus imbricatus	50181
NC_034943.1	1199895367	Chamaecyparis formosensis 	127211	Chamaecyparis formosensis	187461
NC_034949.1	1199895518	Chenopodium quinoa	152099	Chenopodium quinoa	63459
NC_034950.1	1199895603	Chenopodium album	152167	Chenopodium album	3559
NC_034951.1	1199864534	Solanum berthaultii	155533	Solanum berthaultii	47970
NC_034952.1	1199895688	Lagerstroemia subcostata 	152049	Lagerstroemia subcostata	1418012
NC_034985.1	1206250777	Acacia dealbata 	174217	Acacia dealbata	205042
NC_034986.1	1206250869	Adenanthera microsperma 	159389	Adenanthera microsperma	714439
NC_034987.1	1206250953	Albizia odoratissima 	174861	Albizia odoratissima	1191454
NC_034988.1	1206251046	Archidendron lucyi 	176870	Archidendron lucyi	1055557
NC_034989.1	1206251139	Parkia javanica 	161681	Parkia javanica	1914267
NC_034990.1	1206251223	Piptadenia communis 	162552	Piptadenia communis	1914268
NC_034991.1	1206251307	Pithecellobium flexicaule 	178887	Pithecellobium flexicaule	1914269
NC_034992.1	1206249187	Samanea saman 	176717	Samanea saman	76910
NC_035000.1	1206249280	Chionanthus retusus 	155687	Chionanthus retusus	126362
NC_035006.1	1206251694	Morella rubra	159586	Morella rubra	262757
NC_035009.1	1206251792	Kerriochloa siamensis 	138335	Kerriochloa siamensis	796746
NC_035010.1	1206251875	Andropogon fastigiatus 	138658	Diectomis fastigiata	330559
NC_035011.1	1206249395	Hyparrhenia rufa 	139269	Hyparrhenia rufa	167342
NC_035012.1	1206251959	Andropogon chinensis 	138817	Andropogon chinensis	1035921
NC_035013.1	1206252043	Schizachyrium brevifolium 	138027	Schizachyrium brevifolium	330585
NC_035014.1	1206249479	Themeda arundinacea 	139742	Themeda arundinacea	798343
NC_035015.1	1206252127	Schizachyrium sanguineum 	139272	Schizachyrium sanguineum	330573
NC_035016.1	1206252211	Themeda triandra 	138865	Themeda triandra	106636
NC_035017.1	1206252294	Arthraxon lanceolatus 	140381	Arthraxon lanceolatus	435775
NC_035018.1	1206249563	Dichanthium sericeum 	138271	Dichanthium sericeum	330558
NC_035019.1	1206252377	Themeda arguens 	138827	Themeda arguens	2003520
NC_035020.1	1206252461	Dimeria ornithopoda 	140629	Dimeria ornithopoda	798294
NC_035021.1	1206252545	Themeda villosa 	139589	Themeda villosa	798344
NC_035022.1	1206252629	Hemisorghum mekongense 	140765	Sorghum mekongense	2003515
NC_035023.1	1206252713	Eremochloa eriopoda 	138995	Eremochloa eriopoda	2003513
NC_035024.1	1206252797	Pseudosorghum fasciculare 	140474	Pseudosorghum fasciculare	798271
NC_035025.1	1206252881	Heteropogon triticeus 	140120	Heteropogon triticeus	798321
NC_035026.1	1206252965	Eulalia contorta 	140738	Pseudopogonatherum contortum	798269
NC_035027.1	1206249647	Heteropogon contortus 	134982	Heteropogon contortus	79849
NC_035028.1	1206253049	Eremochloa ciliaris 	138970	Eremochloa ciliaris	2003512
NC_035029.1	1206249731	Schizachyrium exile 	138519	Schizachyrium exile	1564046
NC_035030.1	1206249815	Andropogon abyssinicus 	138738	Andropogon abyssinicus	2003509
NC_035031.1	1206253133	Eulalia siamensis 	140642	Eulalia siamensis	798338
NC_035032.1	1206253217	Schizachyrium scoparium 	139274	Schizachyrium scoparium	79855
NC_035033.1	1206253301	Parahyparrhenia siamensis 	140355	Parahyparrhenia siamensis	2003517
NC_035034.1	1206253385	Chrysopogon zizanioides 	139971	Chrysopogon zizanioides	167337
NC_035035.1	1206253469	Chrysopogon gryllus 	140034	Chrysopogon gryllus	79832
NC_035036.1	1206253553	Mnesithea helferi 	140801	Rottboellia helferi	2003516
NC_035037.1	1206253637	Hyparrhenia diplandra 	139175	Hyparrhenia diplandra	798322
NC_035038.1	1206253721	Andropogon burmanicus 	140898	Andropogon burmanicus	2003510
NC_035039.1	1206253805	Schizachyrium spicatum 	139205	Schizachyrium spicatum	2003519
NC_035040.1	1206253889	Cymbopogon flexuosus 	139715	Cymbopogon flexuosus	79835
NC_035041.1	1206253973	Andropogon distachyos 	139098	Andropogon distachyos	106635
NC_035042.1	1206254057	Garnotia thailandica 	139668	Garnotia thailandica	2003514
NC_035043.1	1206254140	Schizachyrium tenerum 	138555	Schizachyrium tenerum	330575
NC_035044.1	1206249899	Polytoca digitata 	140892	Polytoca digitata	798336
NC_035045.1	1206254224	Schizachyrium imberbe 	139759	Schizachyrium imberbe	2003518
NC_035046.1	1206254308	Germainia capitata 	139817	Germainia capitata	798273
NC_035047.1	1206254392	Chrysopogon orientalis 	140712	Chrysopogon orientalis	798289
NC_035048.1	1206249982	Arthraxon hispidus 	140507	Arthraxon hispidus	330157
NC_035049.1	1206254476	Eulaliopsis binata 	141091	Eulaliopsis binata	673200
NC_035050.1	1206250065	Arthraxon microphyllus 	139858	Arthraxon microphyllus	2003511
NC_035051.1	1206254560	Garnotia tenella 	139629	Garnotia tenella	798316
NC_035053.1	1206254656	Hansenia weberbaueriana 	158625	Hansenia weberbaueriana	54724
NC_035054.1	1206254742	Hansenia forbesii 	159287	Hansenia forbesii	165499
NC_035055.1	1206254828	Hansenia oviformis 	157292	Hansenia oviformis	1978917
NC_035056.1	1206254914	Hansenia forrestii 	159505	Hansenia forrestii	1050841
NC_035066.1	1206255126	Taxus baccata 	128653	Taxus baccata	25629
NC_035067.1	1206255208	Abies sibirica 	121224	Abies sibirica	97169
NC_035069.1	1206250148	Pinus sylvestris 	119758	Pinus sylvestris	3349
NC_035140.1	1211677471	Cistanthe longiscapa 	156830	Cistanthe longiscapa	339208
NC_035143.1	1211677584	Ocimum basilicum 	152407	Ocimum basilicum	39350
NC_035154.1	1211677809	Dendrobium moniliforme 	148778	Dendrobium moniliforme	142614
NC_035224.1	1215786354	Saccharum officinarum	141176	Saccharum officinarum	4547
NC_035225.1	1215835638	Lychnis wilfordii 	152320	Silene wilfordii	1850527
NC_035226.1	1215835724	Silene capitata 	150224	Silene capitata	1850528
NC_035228.1	1215835826	Caragana kozlowii 	131274	Caragana kozlowii	1641311
NC_035229.1	1215835905	Caragana korshinskii 	129331	Caragana korshinskii	220689
NC_035233.1	1215836206	Salvia japonica 	153995	Salvia japonica	395340
NC_035234.1	1215836296	Abelmoschus esculentus 	163121	Abelmoschus esculentus	455045
NC_035235.1	1215836386	Anacardium occidentale 	172199	Anacardium occidentale	171929
NC_035236.1	1215836474	Cinnamomum verum 	152766	Cinnamomum verum	128608
NC_035237.1	1215836558	Ficus carica 	160602	Ficus carica	3494
NC_035238.1	1215836643	Litchi chinensis 	162524	Litchi chinensis	151069
NC_035239.1	1215836734	Mangifera indica 	157780	Mangifera indica	29780
NC_035240.1	1215836821	Punica granatum 	158633	Punica granatum	22663
NC_035303.1	1215959446	Sinapis arvensis 	153590	Mutarda arvensis	2982281
NC_035320.1	1215846375	Vanilla aphylla 	150165	Vanilla aphylla	53061
NC_035321.1	1215786882	Dendrobium primulinum 	150767	Dendrobium primulinum	169180
NC_035322.1	1215846442	Dendrobium aphyllum 	151524	Dendrobium aphyllum	154290
NC_035323.1	1215786955	Dendrobium brymerianum 	151830	Dendrobium brymerianum	179350
NC_035324.1	1215846518	Dendrobium denneanum 	151565	Dendrobium denneanum	181002
NC_035325.1	1215846593	Dendrobium devonianum 	151945	Dendrobium devonianum	142612
NC_035326.1	1215846669	Dendrobium falconeri 	151890	Dendrobium falconeri	172645
NC_035327.1	1215846744	Dendrobium gratiosissimum 	151829	Dendrobium gratiosissimum	142613
NC_035328.1	1215846821	Dendrobium hercoglossum 	151939	Dendrobium hercoglossum	161867
NC_035329.1	1215846897	Dendrobium wardianum 	151788	Dendrobium wardianum	172646
NC_035330.1	1215846971	Dendrobium wilsonii 	152080	Dendrobium wilsonii	363749
NC_035331.1	1215847047	Dendrobium crepidatum 	151717	Dendrobium crepidatum	154289
NC_035332.1	1215847122	Dendrobium salaccense 	151104	Dendrobium salaccense	179356
NC_035333.1	1215847198	Dendrobium spatella 	151829	Dendrobium spatella	1354201
NC_035334.1	1215787028	Dendrobium parciflorum 	150073	Dendrobium parciflorum	467197
NC_035335.1	1215847273	Dendrobium henryi 	151850	Dendrobium henryi	467198
NC_035336.1	1215787101	Dendrobium chrysanthum 	151790	Dendrobium chrysanthum	154291
NC_035337.1	1215847349	Dendrobium jenkinsii 	151717	Dendrobium jenkinsii	161868
NC_035338.1	1215847424	Dendrobium lohohense 	151812	Dendrobium lohohense	161870
NC_035339.1	1215847500	Dendrobium parishii 	151689	Dendrobium parishii	469460
NC_035340.1	1215847575	Dendrobium ellipsophyllum 	152026	Dendrobium ellipsophyllum	179353
NC_035341.1	1215847652	Dendrobium xichouense 	152052	Dendrobium xichouense	1354204
NC_035342.1	1215847727	Dendrobium fimbriatum 	151673	Dendrobium fimbriatum	117953
NC_035343.1	1215847802	Dendrobium exile 	151294	Dendrobium exile	179354
NC_035344.1	1215847877	Dendrobium fanjingshanense 	152108	Dendrobium fanjingshanense	1354197
NC_035346.1	1215847980	Dichrostachys cinerea 	161240	Dichrostachys cinerea	196665
NC_035347.1	1215848067	Faidherbia albida 	175646	Faidherbia albida	138055
NC_035348.1	1215848161	Pararchidendron pruinosum 	176692	Pararchidendron pruinosum	138062
NC_035413.1	1215787637	Platycarya strobilacea 	160994	Platycarya strobilacea	91224
NC_035414.1	1215852479	Viscum coloratum 	128744	Viscum coloratum	159976
NC_035415.1	1215852552	Drosera regia 	136810	Drosera regia	4371
NC_035416.1	1215852628	Aldrovanda vesiculosa	141568	Aldrovanda vesiculosa	173386
NC_035417.1	1215852713	Dionaea muscipula 	117589	Dionaea muscipula	4362
NC_035418.1	1215852787	Sinojackia xylocarpa	158725	Sinojackia xylocarpa	168123
NC_035492.1	1236513903	Themeda quadrivalvis	138961	Themeda quadrivalvis	167343
NC_035499.1	1236514058	Zantedeschia aethiopica 	164488	Zantedeschia aethiopica	69721
NC_035500.1	1236514145	Fragaria nipponica 	148592	Fragaria nipponica	101012
NC_035501.1	1236514230	Fragaria orientalis 	147835	Fragaria orientalis	101013
NC_035505.1	1236514343	Aloe maculata	153175	Aloe maculata	1155789
NC_035506.1	1236514429	Aloe vera	152875	Aloe vera	34199
NC_035511.1	1236514563	Hesperis matronalis 	153907	Hesperis matronalis	264418
NC_035512.1	1236514650	Hesperis sylvestris 	154415	Hesperis sylvestris	2017959
NC_035513.1	1236514736	Lobularia libyca 	152542	Lobularia libyca	358669
NC_035514.1	1236512406	Morettia canescens 	154184	Morettia canescens	369024
NC_035515.1	1236514823	Braya humilis 	154243	Braya humilis	98020
NC_035516.1	1236514908	Cressa cretica 	141419	Cressa cretica	1465651
NC_035517.1	1236514991	Alloeochaete namuliensis	139190	Alloeochaete namuliensis	2017767
NC_035518.1	1236515075	Alloeochaete oreogena	136079	Alloeochaete oreogena	2017768
NC_035519.1	1236515159	Alloeochaete uluguruensis	139395	Alloeochaete uluguruensis	2017769
NC_035520.1	1236512493	Amphipogon caricinus	135994	Amphipogon caricinus	65968
NC_035521.1	1236515243	Amphipogon turbinatus	135638	Amphipogon turbinatus	1400639
NC_035523.1	1236515327	Crinipes abyssinicus	137909	Crinipes abyssinicus	2017770
NC_035524.1	1236515411	Crinipes longifolius	138030	Crinipes longifolius	2017771
NC_035525.1	1236512661	Dichaetaria wightii	135248	Dichaetaria wightii	2017772
NC_035526.1	1236515495	Dregeochloa pumilla	136746	Dregeochloa pumila	59279
NC_035527.1	1236515579	Elytrophorus globularis	136403	Elytrophorus globularis	57053
NC_035528.1	1236515663	Eragrostis walteri	137056	Pratochloa walteri	2875320
NC_035529.1	1236515747	Eriachne mucronata	135115	Eriachne mucronata	221758
NC_035530.1	1236515831	Isachne albens	135867	Isachne albens	798323
NC_035531.1	1236512745	Limnopoa meeboldii	134724	Limnopoa meeboldii	2017773
NC_035532.1	1236512829	Nematopoa longipes	134459	Triraphis longipes	2017774
NC_035533.1	1236515915	Phaenanthoecium koestlinii	133327	Phaenanthoecium koestlinii	2017775
NC_035534.1	1236515999	Pheidochloa gracilis	134979	Pheidochloa gracilis	221755
NC_035535.1	1236516083	Styppeiochloa gynoglossa	137458	Styppeiochloa gynoglossa	57205
NC_035551.1	1236517187	Phellodendron amurense	158442	Phellodendron amurense	68554
NC_035566.1	1236517416	Chaenomeles japonica 	160088	Chaenomeles japonica	320146
NC_035570.1	1236517603	Lilium henryi 	153119	Lilium henryi	4689
NC_035574.1	1236513072	Camellia azalea 	157039	Camellia azalea	536625
NC_035589.1	1236518192	Lilium lancifolium 	152574	Lilium lancifolium	79002
NC_035590.1	1236518278	Lilium leucanthum 	152935	Lilium leucanthum	85370
NC_035591.1	1236518364	Lilium duchartrei 	152287	Lilium duchartrei	82317
NC_035592.1	1236518448	Lilium bakerianum 	151655	Lilium bakerianum	89789
NC_035623.1	1237408158	Paeonia ludlowii	152687	Paeonia ludlowii	459176
NC_035624.1	1237408246	Platycodon grandiflorus 	171818	Platycodon grandiflorus	94286
NC_035625.1	1237408342	Malus florentina 	159672	Eriolobus florentinus	106552
NC_035632.2	1559969379	Victoria cruziana	158992	Victoria cruziana	4421
NC_035637.1	1237408746	Musella lasiocarpa 	169178	Musella lasiocarpa	101617
NC_035657.1	1237410284	Magnolia insignis 	160117	Magnolia insignis	86749
NC_035661.1	1237410413	Barthea barthei 	155951	Barthea barthei	1898640
NC_035662.1	1237410496	Hydrangea luteovenosa 	157494	Hydrangea luteovenosa	859262
NC_035671.1	1237410705	Malus trilobata 	160207	Malus trilobata	106570
NC_035672.1	1237410788	Malus tschonoskii	160034	Macromeles tschonoskii	106571
NC_035680.2	1559969404	Nymphaea ampla	159861	Nymphaea ampla	299116
NC_035719.1	1238820707	Gentiana macrophylla 	149916	Gentiana macrophylla	50765
NC_035724.1	1238821214	Solanum dulcamara 	155580	Solanum dulcamara	45834
NC_035727.1	1238821351	Citrullus colocynthis 	157147	Citrullus colocynthis	252529
NC_035729.1	1238821452	Caryopteris mongholica 	151707	Caryopteris mongholica	201515
NC_035732.1	1238821570	Coelachne africana	135041	Coelachne africana	1262102
NC_035738.1	1238821723	Athyrium anisopterum 	151284	Athyrium anisopterum	2023749
NC_035739.1	1238821811	Lepisorus clathratus 	156998	Lepisorus clathratus	253749
NC_035742.1	1238821928	Solanum pennellii 	155254	Solanum pennellii	28526
NC_035743.1	1238822016	Salix oreinoma 	155531	Salix oreinoma	2019967
NC_035744.1	1238812738	Salix tetrasperma 	155671	Salix tetrasperma	75722
NC_035750.1	1238822220	Miscanthus floridulus	141356	Miscanthus floridulus	154761
NC_035751.1	1238822327	Miscanthus junceus	141149	Miscanthus junceus	106893
NC_035753.1	1238822541	Miscanthus x giganteus	141345	Miscanthus x giganteus	183674
NC_035760.1	1238898897	Siphocampylus krauseanus	164871	Siphocampylus krauseanus	1795068
NC_035761.1	1238898985	Centropogon nigricans	165515	Centropogon nigricans	434394
NC_035762.1	1238899073	Burmeistera sodiroana	165511	Burmeistera sodiroana	434381
NC_035763.1	1238899161	Burmeistera smaragdi	165288	Burmeistera smaragdi	434380
NC_035764.1	1238899249	Burmeistera rubrosepala	165466	Burmeistera rubrosepala	434379
NC_035765.1	1238899337	Burmeistera resupinata	166128	Burmeistera resupinata	434377
NC_035766.1	1238899425	Burmeistera pirrensis	165353	Burmeistera pirrensis	1899344
NC_035767.1	1238899513	Burmeistera parviflora	164989	Burmeistera parviflora	1582538
NC_035768.1	1238899601	Burmeistera oyacachensis	164048	Burmeistera oyacachensis	434375
NC_035769.1	1238899689	Burmeistera lutosa	165367	Burmeistera lutosa	434373
NC_035770.1	1238899777	Burmeistera loejtnantii	165888	Burmeistera loejtnantii	1899343
NC_035771.1	1238899865	Burmeistera fuscoapicata	165222	Burmeistera fuscoapicata	1902834
NC_035772.1	1238899953	Burmeistera domingensis	165547	Burmeistera domingensis	368665
